ITEM: TIMESTEP
5811
ITEM: NUMBER OF ATOMS
2272
ITEM: BOX BOUNDS pp pp pp
-2.1977204902229017e+00 1.2859395849022266e+02
2.2466831253964842e-02 1.8034138168745997e+01
3.5896127169245312e-02 1.1384103872830766e+01
ITEM: ATOMS id type x y z c_eng
1082 1 17.9087 15.3287 10.3053 -4.11622
1084 1 19.7209 16.2051 8.87912 -4.11779
1085 1 21.5362 17.0842 10.2925 -4.12104
1086 1 22.4433 15.2721 8.87156 -4.12229
863 1 23.3522 17.964 8.86922 -4.12145
1087 1 24.2601 16.1523 10.2854 -4.12199
1089 1 26.0767 17.0323 8.8621 -4.12185
1090 1 26.985 15.2208 10.2783 -4.12175
868 1 27.8932 17.9123 10.2759 -4.12181
1093 1 28.8014 16.1008 8.855 -4.12177
871 1 32.4344 17.8607 8.84552 -4.12178
1092 1 30.6179 16.9808 10.2688 -4.12178
1094 1 31.5262 15.1693 8.84789 -4.12179
1095 1 33.3426 16.0492 10.2617 -4.12179
1097 1 35.1591 16.9292 8.83842 -4.12179
1098 1 36.0674 15.1177 10.2546 -4.12179
874 1 36.9756 17.8092 10.2522 -4.12179
1101 1 37.8838 15.9977 8.83131 -4.12179
1100 1 39.7003 16.8776 10.2451 -4.12179
880 1 41.5168 17.7576 8.82184 -4.12179
1102 1 40.6086 15.0662 8.82421 -4.12179
1104 1 42.4251 15.9461 10.238 -4.12179
1105 1 44.2415 16.8261 8.81473 -4.12179
1106 1 45.1498 15.0146 10.2309 -4.12179
883 1 46.058 17.7061 10.2285 -4.12179
1107 1 46.9663 15.8946 8.80763 -4.12179
1109 1 48.7827 16.7745 10.2214 -4.12179
1110 1 49.691 14.9631 8.80052 -4.12179
888 1 50.5992 17.6545 8.79815 -4.12178
1113 1 51.5075 15.843 10.2143 -4.12179
1112 1 53.324 16.723 8.79105 -4.12177
891 1 55.1404 17.6029 10.2048 -4.12176
1114 1 54.2322 14.9115 10.2072 -4.12187
1115 1 56.0487 15.7915 8.78393 -4.1212
1117 1 57.865 16.6706 10.1977 -4.12178
894 1 59.6748 17.5635 8.77409 -4.00083
1118 1 58.7757 14.8589 8.77699 -4.08817
1119 1 60.5807 15.7417 10.1915 -3.91525
2215 1 62.9748 15.9434 10.1668 -3.89723
2216 1 64.8433 16.7371 8.7422 -3.91012
2217 1 65.7827 14.9897 10.1561 -3.99193
2218 1 66.5765 17.6417 10.158 -3.90988
2219 1 67.7404 15.6873 8.7248 -4.10296
2220 1 68.8797 17.5489 10.1236 -3.90002
2221 1 69.6709 14.8821 10.1266 -4.02531
2222 1 70.6222 16.6298 8.7035 -4.04796
2223 1 72.4264 15.7295 10.1178 -4.11515
2224 1 73.3221 17.5305 8.69704 -4.12547
2225 1 74.235 14.8196 8.69464 -4.11917
2226 1 75.1377 16.6174 10.1108 -4.12352
2227 1 76.9516 15.7051 8.68759 -4.12238
2228 1 78.7649 14.7931 10.1014 -4.122
2229 1 77.8588 17.5002 10.1038 -4.12144
2230 1 79.6716 16.5886 8.68053 -4.12166
2231 1 81.4845 15.6768 10.0943 -4.12174
2232 1 82.3909 17.4724 8.67347 -4.12181
2233 1 83.2974 14.7651 8.67111 -4.12177
2234 1 84.2039 16.5607 10.0873 -4.1218
2235 1 86.0168 15.6489 8.66405 -4.12179
2236 1 86.9233 17.4445 10.0802 -4.12179
2237 1 88.7363 16.5327 8.65698 -4.12179
2238 1 87.8298 14.7371 10.0779 -4.12179
2239 1 91.4557 17.4165 8.64992 -4.12179
2240 1 90.5492 15.621 10.0708 -4.12179
2241 1 92.3622 14.7092 8.64757 -4.12179
2242 1 93.2687 16.5048 10.0637 -4.12179
2243 1 95.0816 15.593 8.6405 -4.12179
2244 1 95.9881 17.3886 10.0567 -4.12179
2245 1 97.8011 16.4768 8.63344 -4.12179
2246 1 96.8946 14.6812 10.0543 -4.12179
2247 1 99.614 15.565 10.0473 -4.12179
2248 1 100.52 17.3606 8.62638 -4.12179
2249 1 101.427 14.6533 8.62402 -4.12179
2250 1 102.333 16.4489 10.0402 -4.12179
2251 1 104.146 15.5371 8.61696 -4.12179
2252 1 105.053 17.3327 10.0331 -4.12179
2253 1 105.959 14.6253 10.0308 -4.12179
2254 1 106.866 16.4209 8.6099 -4.12179
2255 1 108.679 15.5091 10.0237 -4.12179
2256 1 109.585 17.3047 8.60283 -4.12179
2257 1 110.492 14.5974 8.60048 -4.12178
2258 1 111.398 16.3929 10.0167 -4.1218
1289 1 114.118 17.2768 10.0096 -4.12174
2201 1 115.024 14.5694 10.0072 -4.12186
2260 1 113.211 15.4812 8.59342 -4.12181
1968 1 115.93 16.3651 8.58636 -4.12166
1971 1 118.651 17.2485 8.57929 -4.12238
2205 1 117.743 15.4534 10.0002 -4.12144
1884 1 119.556 14.542 8.57694 -4.12074
2265 1 120.464 16.3362 9.9931 -4.12351
2209 1 124.099 14.507 9.98347 -4.13902
1887 1 122.28 15.4231 8.56984 -4.12546
1980 1 124.98 16.3238 8.56338 -4.04801
2268 1 123.176 17.2241 9.98613 -4.11517
1984 1 127.862 17.2667 8.54222 -4.09935
2214 1 126.722 15.4046 9.98034 -3.90023
2272 1 127.862 17.2667 11.3793 -4.09935
